timestamp,station_id,temperature,humidity,pressure,wind_speed,wind_direction,rain_mm,cloud_cover,humidity_roll_mean_3,cloud_cover_roll_mean_3,wind_speed_roll_mean_3,rain_last_3_sum,pressure_previous,pressure_change,rain_previous,rain_next,will_rain_next,humidity_score,cloud_score,pressure_drop,pressure_drop_score,previous_rain_score,wind_score,rain_risk_score,risk_class,predicted_rain_rule
2026-06-26 02:16:02.421331+00:00,GDN_01,14.7,64.84,1017.5,7.1,68,0.0,19,66.02999999999999,51.0,6.046666666666668,0.88,1006.9,10.600000000000023,0.43,0.48,1,66.02999999999999,51.0,0.0,0.0,100,44.68584850264239,52.03,medium,0
2026-06-26 02:26:02.421331+00:00,GDN_01,18.58,68.63,1017.32,6.78,235,0.48,86,70.22333333333331,47.333333333333336,7.620000000000002,0.9099999999999999,1017.5,-0.17999999999994998,0.0,0.0,0,70.22333333333331,47.333333333333336,0.17999999999994998,0.5206826728375734,0,58.54374633000588,38.86,medium,0
2026-06-26 02:36:02.421331+00:00,GDN_01,14.36,78.69,1008.82,0.92,342,0.0,20,70.71999999999998,41.666666666666664,4.9333333333333345,0.48,1017.32,-8.5,0.48,1.04,1,70.71999999999998,41.666666666666664,8.5,24.587792884003356,100,34.87962419260129,55.04,medium,0
2026-06-26 02:46:02.421331+00:00,GDN_01,14.39,70.42,1015.69,0.61,45,1.04,11,72.58,39.0,2.7700000000000014,1.52,1008.82,6.8700000000000045,0.0,0.65,1,72.58,39.0,0.0,0.0,0,15.825014679976514,33.11,medium,0
2026-06-26 02:56:02.421331+00:00,GDN_01,15.16,54.5,1002.13,9.3,243,0.65,0,67.86999999999999,10.333333333333334,3.6100000000000017,1.69,1015.69,-13.56000000000006,1.04,0.28,1,67.86999999999999,10.333333333333334,13.56000000000006,39.22476135377494,100,23.223722842043458,48.11,medium,0
2026-06-26 03:06:02.421331+00:00,GDN_01,17.27,66.43,1022.12,7.05,273,0.28,55,63.78333333333333,22.0,5.653333333333335,1.9700000000000002,1002.13,19.99000000000001,0.65,1.16,1,63.78333333333333,22.0,0.0,0.0,100,41.22137404580153,43.76,medium,0
2026-06-26 03:16:02.421331+00:00,GDN_01,13.46,53.03,1021.02,1.38,260,1.16,81,57.98666666666666,45.333333333333336,5.910000000000001,2.09,1022.12,-1.1000000000000227,0.28,0.0,0,57.98666666666666,45.333333333333336,1.1000000000000227,3.1819496673416765,100,43.48209042865531,48.71,medium,0
2026-06-26 03:26:02.421331+00:00,GDN_01,19.15,49.88,1023.36,2.63,338,0.0,70,56.446666666666665,68.66666666666667,3.6866666666666688,1.44,1021.02,2.340000000000032,1.16,0.26,1,56.446666666666665,68.66666666666667,0.0,0.0,100,23.89900176159719,51.49,medium,0
2026-06-26 03:36:02.421331+00:00,GDN_01,15.52,65.11,1011.09,5.94,298,0.26,63,56.00666666666666,71.33333333333333,3.3166666666666687,1.4199999999999997,1023.36,-12.269999999999982,0.0,0.0,0,56.00666666666666,71.33333333333333,12.269999999999982,35.49320219843773,0,20.640046975924847,43.8,medium,0
2026-06-26 03:46:02.421331+00:00,GDN_01,17.12,62.27,1026.92,3.35,53,0.0,60,59.086666666666666,64.33333333333333,3.973333333333336,0.26,1011.09,15.830000000000041,0.26,0.0,0,59.086666666666666,64.33333333333333,0.0,0.0,100,26.423957721667655,51.45,medium,0
2026-06-26 03:56:02.421331+00:00,GDN_01,19.75,49.46,1013.21,8.6,203,0.0,51,58.94666666666666,58.0,5.963333333333336,0.26,1026.92,-13.710000000000036,0.0,0.82,1,58.94666666666666,58.0,13.710000000000036,39.658663581139635,0,43.95184967704053,44.51,medium,0
2026-06-26 04:06:02.421331+00:00,GDN_01,19.92,76.06,995.98,12.03,87,0.82,69,62.59666666666666,60.0,7.993333333333335,0.82,1013.21,-17.230000000000018,0.0,1.89,1,62.59666666666666,60.0,17.230000000000018,49.84090251663274,0,61.83206106870229,49.93,medium,0
2026-06-26 04:16:02.421331+00:00,GDN_01,13.68,51.51,1017.85,10.55,86,1.89,95,59.00999999999999,71.66666666666667,10.393333333333336,2.71,995.98,21.870000000000005,0.82,1.08,1,59.00999999999999,71.66666666666667,0.0,0.0,100,82.97122724603642,58.92,medium,0
2026-06-26 04:26:02.421331+00:00,GDN_01,17.58,76.36,1012.16,3.17,27,1.08,26,67.97666666666665,63.333333333333336,8.583333333333336,3.79,1017.85,-5.690000000000055,1.89,0.27,1,67.97666666666665,63.333333333333336,5.690000000000055,16.45935782470358,100,67.02877275396361,61.22,medium,1
2026-06-26 04:36:02.421331+00:00,GDN_01,20.36,68.14,1021.57,13.54,91,0.27,80,65.33666666666666,67.0,9.086666666666668,3.24,1012.16,9.410000000000082,1.08,0.58,1,65.33666666666666,67.0,0.0,0.0,100,71.46212566059894,58.5,medium,0
2026-06-26 04:46:02.421331+00:00,GDN_01,13.59,45.59,996.04,12.49,251,0.58,62,63.36333333333332,56.0,9.733333333333334,1.9299999999999997,1021.57,-25.530000000000086,0.27,0.0,0,63.36333333333332,56.0,25.530000000000086,73.85015909748327,100,77.15795654726952,70.49,high,1
2026-06-26 04:56:02.421331+00:00,GDN_01,15.59,62.02,1008.02,10.95,39,0.0,50,58.58333333333332,64.0,12.326666666666668,0.8499999999999998,996.04,11.980000000000018,0.58,1.41,1,58.58333333333332,64.0,0.0,0.0,100,99.99999999999999,58.58,medium,0
2026-06-26 05:06:02.421331+00:00,GDN_01,15.28,94.3,1020.88,6.24,125,1.41,3,67.30333333333333,38.333333333333336,9.893333333333334,1.9899999999999998,1008.02,12.860000000000014,0.0,1.24,1,67.30333333333333,38.333333333333336,0.0,0.0,0,78.56723429242513,37.63,medium,0
2026-06-26 05:16:02.421331+00:00,GDN_01,17.33,52.28,1006.17,13.81,318,1.24,53,69.53333333333332,35.333333333333336,10.333333333333336,2.6499999999999995,1020.88,-14.710000000000036,1.41,0.0,0,69.53333333333332,35.333333333333336,14.710000000000036,42.55134509690473,100,82.44274809160306,61.45,medium,1
2026-06-26 05:26:02.421331+00:00,GDN_01,15.82,79.23,1013.85,9.31,51,0.0,93,75.26999999999998,49.666666666666664,9.786666666666669,2.6499999999999995,1006.17,7.680000000000064,1.24,1.53,1,75.26999999999998,49.666666666666664,0.0,0.0,100,77.62771579565474,57.76,medium,0
2026-06-26 05:36:02.421331+00:00,GDN_01,14.49,59.76,1026.16,5.08,164,1.53,39,63.75666666666665,61.666666666666664,9.4,2.7699999999999996,1013.85,12.31000000000006,0.0,0.0,0,63.75666666666665,61.666666666666664,0.0,0.0,0,74.221961244862,41.97,medium,0
2026-06-26 05:46:02.421331+00:00,GDN_01,20.58,50.52,1026.25,5.08,34,0.0,15,63.16999999999999,49.0,6.490000000000002,1.5299999999999998,1026.16,0.08999999999991815,1.53,2.34,1,63.16999999999999,49.0,0.0,0.0,100,48.5907222548444,51.06,medium,0
2026-06-26 05:56:02.421331+00:00,GDN_01,15.2,85.56,1024.45,0.59,347,2.34,69,65.27999999999999,41.0,3.5833333333333353,3.8699999999999997,1026.25,-1.7999999999999545,0.0,1.25,1,65.27999999999999,41.0,1.7999999999999545,5.20682672837705,0,22.988843217850857,33.17,medium,0
2026-06-26 06:06:02.421331+00:00,GDN_01,18.57,78.88,1029.4,8.49,36,1.25,96,71.65333333333332,60.0,4.7200000000000015,3.59,1024.45,4.9500000000000455,2.34,0.0,0,71.65333333333332,60.0,0.0,0.0,100,33.00058719906048,54.8,medium,0
2026-06-26 06:16:02.421331+00:00,GDN_01,13.4,48.52,1008.29,1.15,123,0.0,73,70.98666666666665,79.33333333333333,3.410000000000002,3.59,1029.4,-21.110000000000127,1.25,0.49,1,70.98666666666665,79.33333333333333,21.110000000000127,61.06450679780164,100,21.46212566059895,70.49,high,1
2026-06-26 06:26:02.421331+00:00,GDN_01,17.64,66.71,1018.55,10.85,1,0.49,95,64.70333333333332,88.0,6.830000000000002,1.74,1008.29,10.259999999999991,0.0,0.46,1,64.70333333333332,88.0,0.0,0.0,0,51.58543746330007,46.57,medium,0
2026-06-26 06:36:02.421331+00:00,GDN_01,14.9,45.82,1011.9,5.81,305,0.46,30,53.683333333333316,66.0,5.936666666666668,0.95,1018.55,-6.649999999999977,0.49,0.98,1,53.683333333333316,66.0,6.649999999999977,19.236332079837855,100,43.71697005284792,55.82,medium,0
2026-06-26 06:46:02.421331+00:00,GDN_01,16.05,52.44,1005.09,9.66,232,0.98,82,54.98999999999998,69.0,8.773333333333335,1.93,1011.9,-6.809999999999945,0.46,1.11,1,54.98999999999998,69.0,6.809999999999945,19.699161122360177,100,68.70229007633588,59.56,medium,0
2026-06-26 06:56:02.421331+00:00,GDN_01,14.97,81.92,1017.45,8.13,37,1.11,45,60.059999999999995,52.333333333333336,7.86666666666667,2.55,1005.09,12.360000000000014,0.98,0.0,0,60.059999999999995,52.333333333333336,0.0,0.0,100,60.716382853787444,52.17,medium,0
2026-06-26 07:06:02.421331+00:00,GDN_01,16.14,66.88,1012.57,3.91,317,0.0,88,67.08,71.66666666666667,7.233333333333337,2.09,1017.45,-4.8799999999999955,1.11,0.16,1,67.08,71.66666666666667,4.8799999999999955,14.116285796933678,100,55.13799177921317,61.38,medium,1
2026-06-26 07:16:02.421331+00:00,GDN_01,17.58,49.55,1017.43,5.23,174,0.16,71,66.11666666666666,68.0,5.75666666666667,1.27,1012.57,4.8599999999999,0.0,0.73,1,66.11666666666666,68.0,0.0,0.0,0,42.13153258954788,41.05,medium,0
2026-06-26 07:26:02.421331+00:00,GDN_01,18.95,48.29,1013.44,5.58,301,0.73,17,54.90666666666666,58.666666666666664,4.906666666666669,0.89,1017.43,-3.9899999999998954,0.16,0.0,0,54.90666666666666,58.666666666666664,3.9899999999998954,11.541799247902448,100,34.6447445684087,51.91,medium,0
2026-06-26 07:36:02.421331+00:00,GDN_01,18.1,91.28,1021.5,4.9,191,0.0,28,63.03999999999999,38.666666666666664,5.236666666666669,0.89,1013.44,8.059999999999945,0.73,0.08,1,63.03999999999999,38.666666666666664,0.0,0.0,100,37.55137991779214,47.33,medium,0
2026-06-26 07:46:02.421331+00:00,GDN_01,20.07,85.2,1019.56,5.38,193,0.08,9,74.92333333333333,18.0,5.286666666666669,0.8099999999999999,1021.5,-1.9400000000000546,0.0,0.0,0,74.92333333333333,18.0,1.9400000000000546,5.611802140584453,0,37.991779213153265,31.9,low,0
2026-06-26 07:56:02.421331+00:00,GDN_01,16.45,92.39,1027.63,1.02,131,0.0,36,89.62333333333333,24.333333333333332,3.7666666666666693,0.08,1019.56,8.070000000000164,0.08,0.0,0,89.62333333333333,24.333333333333332,0.0,0.0,100,24.603640634174997,50.43,medium,0
2026-06-26 08:06:02.421331+00:00,GDN_01,17.67,76.42,1022.26,6.65,106,0.0,50,84.67,31.666666666666668,4.350000000000002,0.08,1027.63,-5.370000000000118,0.0,0.87,1,84.67,31.666666666666668,5.370000000000118,15.533699739658932,0,29.74163241338815,39.4,medium,0
2026-06-26 08:16:02.421331+00:00,GDN_01,13.08,46.7,1010.97,7.2,14,0.87,68,71.83666666666666,51.333333333333336,4.95666666666667,0.87,1022.26,-11.289999999999964,0.0,0.06,1,71.83666666666666,51.333333333333336,11.289999999999964,32.65837431298788,0,35.08514386376984,44.42,medium,0
2026-06-26 08:26:02.421331+00:00,GDN_01,18.84,45.23,1004.69,0.99,170,0.06,16,56.11666666666665,44.666666666666664,4.94666666666667,0.9299999999999999,1010.97,-6.279999999999973,0.87,0.0,0,56.11666666666665,44.666666666666664,6.279999999999973,18.166039919004753,100,34.99706400469761,50.13,medium,0
2026-06-26 08:36:02.421331+00:00,GDN_01,20.12,81.77,1007.37,2.38,250,0.0,74,57.9,52.666666666666664,3.5233333333333356,0.9299999999999999,1004.69,2.67999999999995,0.06,0.0,0,57.9,52.666666666666664,0.0,0.0,100,22.460364063417508,47.78,medium,0
2026-06-26 08:46:02.421331+00:00,GDN_01,17.83,91.35,1023.05,0.28,197,0.0,57,72.78333333333332,49.0,1.2166666666666694,0.06,1007.37,15.67999999999995,0.0,1.01,1,72.78333333333332,49.0,0.0,0.0,0,2.143276570757501,34.3,medium,0
2026-06-26 08:56:02.421331+00:00,GDN_01,19.9,46.77,1014.7,4.15,1,1.01,17,73.29666666666667,49.333333333333336,2.2700000000000027,1.01,1023.05,-8.349999999999909,0.0,1.03,1,73.29666666666667,49.333333333333336,8.349999999999909,24.15389065663833,0,11.421021726365252,40.3,medium,0
2026-06-26 09:06:02.421331+00:00,GDN_01,15.69,68.54,1008.78,13.05,72,1.03,34,68.88666666666666,36.0,5.826666666666671,2.04,1014.7,-5.920000000000073,1.01,0.0,0,68.88666666666666,36.0,5.920000000000073,17.124674573329607,100,42.74809160305346,52.37,medium,0
2026-06-26 09:16:02.421331+00:00,GDN_01,14.32,69.65,1000.4,3.42,163,0.0,13,61.65333333333333,21.333333333333332,6.873333333333336,2.04,1008.78,-8.379999999999995,1.03,0.0,0,61.65333333333333,21.333333333333332,8.379999999999995,24.24067110211153,100,51.967116852613046,48.87,medium,0
2026-06-26 09:26:02.421331+00:00,GDN_01,17.15,79.03,1025.61,6.22,254,0.0,83,72.40666666666665,43.333333333333336,7.563333333333336,1.03,1000.4,25.209999999999923,0.0,0.41,1,72.40666666666665,43.333333333333336,0.0,0.0,0,58.0446271285966,38.36,medium,0
2026-06-26 09:36:02.421331+00:00,GDN_01,13.34,65.58,1015.28,2.23,147,0.41,49,71.42,48.333333333333336,3.956666666666669,0.41,1025.61,-10.329999999999927,0.0,0.42,1,71.42,48.333333333333336,10.329999999999927,29.881400057853277,0,26.27715795654728,42.11,medium,0
2026-06-26 09:46:02.421331+00:00,GDN_01,16.17,82.54,1014.24,13.0,254,0.42,27,75.71666666666665,53.0,7.150000000000003,0.83,1015.28,-1.0399999999999636,0.41,0.0,0,75.71666666666665,53.0,1.0399999999999636,3.0083887763955994,100,54.403992953611294,57.01,medium,0
2026-06-26 09:56:02.421331+00:00,GDN_01,19.78,83.55,1023.34,2.4,355,0.0,54,77.22333333333331,43.333333333333336,5.87666666666667,0.83,1014.24,9.100000000000023,0.42,0.0,0,77.22333333333331,43.333333333333336,0.0,0.0,100,43.18849089841458,53.32,medium,0
2026-06-26 10:06:02.421331+00:00,GDN_01,16.97,72.35,1002.11,1.23,55,0.0,39,79.48,40.0,5.5433333333333366,0.42,1023.34,-21.230000000000018,0.0,1.66,1,79.48,40.0,21.230000000000018,61.41162857969314,0,40.252495596007066,50.15,medium,0
2026-06-26 10:16:02.421331+00:00,GDN_01,19.08,58.04,1026.59,5.32,90,1.66,42,71.31333333333332,45.0,2.9833333333333365,1.66,1002.11,24.479999999999905,0.0,2.35,1,71.31333333333332,45.0,0.0,0.0,0,17.70405167351734,34.41,medium,0
2026-06-26 10:26:02.421331+00:00,GDN_01,14.96,71.27,1006.2,2.99,263,2.35,83,67.21999999999998,54.666666666666664,3.1800000000000033,4.01,1026.59,-20.389999999999873,1.66,0.0,0,67.21999999999998,54.666666666666664,20.389999999999873,58.981776106450035,100,19.436288901937775,62.57,medium,1
2026-06-26 10:36:02.421331+00:00,GDN_01,16.42,50.38,1003.53,6.25,22,0.0,59,59.89666666666665,61.333333333333336,4.853333333333336,4.01,1006.2,-2.6700000000000728,2.35,0.26,1,59.89666666666665,61.333333333333336,2.6700000000000728,7.723459647093029,100,34.1749853200235,53.26,medium,0
2026-06-26 10:46:02.421331+00:00,GDN_01,15.27,53.46,1000.25,1.67,110,0.26,72,58.36999999999998,71.33333333333333,3.636666666666669,2.6100000000000003,1003.53,-3.2799999999999727,0.0,0.85,1,58.36999999999998,71.33333333333333,3.2799999999999727,9.48799537170945,0,23.458602466236062,39.59,medium,0
2026-06-26 10:56:02.421331+00:00,GDN_01,15.2,58.83,1015.2,4.03,209,0.85,100,54.22333333333332,77.0,3.9833333333333365,1.1100000000000003,1000.25,14.950000000000045,0.26,0.04,1,54.22333333333332,77.0,0.0,0.0,100,26.51203758073989,53.17,medium,0
2026-06-26 11:06:02.421331+00:00,GDN_01,17.77,76.19,1024.96,13.19,98,0.04,54,62.826666666666654,75.33333333333333,6.2966666666666695,1.1500000000000004,1015.2,9.759999999999991,0.85,0.0,0,62.826666666666654,75.33333333333333,0.0,0.0,100,46.88784497944805,57.37,medium,0
2026-06-26 11:16:02.421331+00:00,GDN_01,19.07,48.15,1006.45,0.85,23,0.0,83,61.05666666666665,79.0,6.023333333333336,0.8900000000000005,1024.96,-18.50999999999999,0.04,0.0,0,61.05666666666665,79.0,18.50999999999999,53.54353485681199,100,44.480328831473884,68.22,high,1
2026-06-26 11:26:02.421331+00:00,GDN_01,13.18,94.94,1013.6,0.48,344,0.0,0,73.09333333333332,45.666666666666664,4.8400000000000025,0.040000000000000445,1006.45,7.149999999999977,0.0,0.13,1,73.09333333333332,45.666666666666664,0.0,0.0,0,34.0575455079272,36.75,medium,0
2026-06-26 11:36:02.421331+00:00,GDN_01,17.82,50.83,1002.8,13.08,216,0.13,33,64.63999999999999,38.666666666666664,4.8033333333333355,0.13000000000000045,1013.6,-10.800000000000068,0.0,0.0,0,64.63999999999999,38.666666666666664,10.800000000000068,31.240960370263284,0,33.73458602466237,38.68,medium,0
2026-06-26 11:46:02.421331+00:00,GDN_01,13.83,73.16,1000.76,3.05,155,0.0,24,72.97666666666665,19.0,5.536666666666669,0.13000000000000045,1002.8,-2.0399999999999636,0.13,0.0,0,72.97666666666665,19.0,2.0399999999999636,5.9010702921607,100,40.193775689958905,46.84,medium,0
2026-06-26 11:56:02.421331+00:00,GDN_01,19.25,89.77,1002.92,9.74,326,0.0,73,71.25333333333332,43.333333333333336,8.623333333333337,0.13000000000000045,1000.76,2.159999999999968,0.0,0.45,1,71.25333333333332,43.333333333333336,0.0,0.0,0,67.38109219025252,38.95,medium,0
2026-06-26 12:06:02.421331+00:00,GDN_01,20.92,73.43,1008.69,9.41,86,0.45,60,78.78666666666665,52.333333333333336,7.400000000000003,0.45000000000000046,1002.92,5.7700000000000955,0.0,0.5,1,78.78666666666665,52.333333333333336,0.0,0.0,0,56.605989430416926,42.38,medium,0
2026-06-26 12:16:02.421331+00:00,GDN_01,20.77,82.21,1021.71,6.93,352,0.5,13,81.80333333333331,48.666666666666664,8.693333333333335,0.9500000000000004,1008.69,13.019999999999982,0.45,0.0,0,81.80333333333331,48.666666666666664,0.0,0.0,100,67.99765120375808,58.51,medium,0
2026-06-26 12:26:02.421331+00:00,GDN_01,15.85,51.96,1020.6,13.64,232,0.0,80,69.19999999999999,51.0,9.993333333333338,0.9500000000000004,1021.71,-1.1100000000000136,0.5,0.98,1,69.19999999999999,51.0,1.1100000000000136,3.2108764824993012,100,79.44803288314742,57.1,medium,0
2026-06-26 12:36:02.421331+00:00,GDN_01,20.96,45.08,1016.28,2.11,241,0.98,6,59.74999999999998,33.0,7.560000000000003,1.4800000000000004,1020.6,-4.32000000000005,0.0,0.72,1,59.74999999999998,33.0,4.32000000000005,12.49638414810538,0,58.01526717557253,34.48,medium,0
2026-06-26 12:46:02.421331+00:00,GDN_01,14.8,57.37,1003.48,2.41,254,0.72,42,51.46999999999999,42.666666666666664,6.053333333333337,1.7000000000000004,1016.28,-12.799999999999955,0.98,0.0,0,51.46999999999999,42.666666666666664,12.799999999999955,37.02632340179316,100,44.74456840869057,52.99,medium,0
2026-06-26 12:56:02.421331+00:00,GDN_01,20.92,50.14,1003.47,9.4,309,0.0,94,50.863333333333316,47.333333333333336,4.640000000000003,1.7000000000000004,1003.48,-0.009999999999990905,0.72,0.34,1,50.863333333333316,47.333333333333336,0.009999999999990905,0.028926815157624696,100,32.295948326482694,45.33,medium,0
2026-06-26 13:06:02.421331+00:00,GDN_01,16.56,88.64,1001.25,3.4,287,0.34,65,65.38333333333333,67.0,5.070000000000003,1.0600000000000005,1003.47,-2.2200000000000273,0.0,0.0,0,65.38333333333333,67.0,2.2200000000000273,6.4217529649986025,0,36.08338226658839,41.26,medium,0
2026-06-26 13:16:02.421331+00:00,GDN_01,16.74,88.59,1012.35,0.24,14,0.0,27,75.78999999999998,62.0,4.34666666666667,0.34000000000000047,1001.25,11.100000000000023,0.34,0.6,1,75.78999999999998,62.0,0.0,0.0,100,29.712272460364087,56.21,medium,0
2026-06-26 13:26:02.421331+00:00,GDN_01,14.58,93.62,1011.87,7.81,245,0.6,15,90.28333333333332,35.666666666666664,3.8166666666666695,0.9400000000000004,1012.35,-0.4800000000000182,0.0,0.0,0,90.28333333333332,35.666666666666664,0.4800000000000182,1.388487127567301,0,25.044039929536126,38.78,medium,0
2026-06-26 13:36:02.421331+00:00,GDN_01,19.46,66.19,999.25,1.7,148,0.0,76,82.8,39.333333333333336,3.250000000000002,0.6000000000000004,1011.87,-12.620000000000005,0.6,0.22,1,82.8,39.333333333333336,12.620000000000005,36.50564072895558,100,20.052847915443344,58.98,medium,0
2026-06-26 13:46:02.421331+00:00,GDN_01,15.97,92.27,1025.94,2.67,111,0.22,62,84.02666666666666,51.0,4.060000000000002,0.8200000000000005,999.25,26.690000000000055,0.0,0.46,1,84.02666666666666,51.0,0.0,0.0,0,27.187316500293612,40.68,medium,0
2026-06-26 13:56:02.421331+00:00,GDN_01,13.04,82.74,1011.59,1.8,62,0.46,88,80.39999999999998,75.33333333333333,2.0566666666666698,0.6800000000000005,1025.94,-14.350000000000023,0.22,1.74,1,80.39999999999998,75.33333333333333,14.350000000000023,41.50997975122926,100,9.541984732824444,67.21,high,1
2026-06-26 14:06:02.421331+00:00,GDN_01,19.08,77.58,1020.4,10.27,243,1.74,33,84.19666666666664,61.0,4.913333333333337,2.4200000000000004,1011.59,8.809999999999945,0.46,0.39,1,84.19666666666664,61.0,0.0,0.0,100,34.70346447445686,58.98,medium,0
2026-06-26 14:16:02.421331+00:00,GDN_01,14.56,72.57,999.0,9.93,8,0.39,60,77.62999999999998,60.333333333333336,7.333333333333336,2.5900000000000003,1020.4,-21.399999999999977,1.74,0.26,1,77.62999999999998,60.333333333333336,21.399999999999977,61.903384437373084,100,56.01879036993542,71.35,high,1
2026-06-26 14:26:02.421331+00:00,GDN_01,17.51,69.09,1023.28,7.34,317,0.26,98,73.07999999999998,63.666666666666664,9.180000000000001,2.3900000000000006,999.0,24.279999999999973,0.39,0.0,0,73.07999999999998,63.666666666666664,0.0,0.0,100,72.28420434527305,60.07,medium,1
2026-06-26 14:36:02.421331+00:00,GDN_01,15.83,68.71,1000.31,11.18,157,0.0,46,70.12333333333332,68.0,9.483333333333336,0.6500000000000007,1023.28,-22.970000000000027,0.26,0.0,0,70.12333333333332,68.0,22.970000000000027,66.44489441712444,100,74.9559600704639,73.82,high,1
2026-06-26 14:46:02.421331+00:00,GDN_01,20.26,62.77,1028.66,10.4,102,0.0,22,66.85666666666665,55.333333333333336,9.640000000000002,0.2600000000000007,1000.31,28.350000000000136,0.0,0.7,1,66.85666666666665,55.333333333333336,0.0,0.0,0,76.33587786259542,41.52,medium,0
2026-06-26 14:56:02.421331+00:00,GDN_01,17.8,52.54,1010.82,13.04,329,0.7,19,61.339999999999996,29.0,11.540000000000001,0.7000000000000006,1028.66,-17.840000000000032,0.0,0.0,0,61.339999999999996,29.0,17.840000000000032,51.60543824124949,0,93.07105108631826,45.28,medium,0
2026-06-26 15:06:02.421331+00:00,GDN_01,18.37,48.81,1013.81,5.63,90,0.0,88,54.70666666666665,43.0,9.690000000000003,0.7000000000000006,1010.82,2.9899999999998954,0.7,0.98,1,54.70666666666665,43.0,0.0,0.0,100,76.77627715795656,49.84,medium,0
2026-06-26 15:16:02.421331+00:00,GDN_01,17.17,72.13,1024.74,5.3,63,0.98,43,57.826666666666654,50.0,7.990000000000003,1.6800000000000006,1013.81,10.930000000000064,0.0,0.0,0,57.826666666666654,50.0,0.0,0.0,0,61.80270111567823,36.03,medium,0
2026-06-26 15:26:02.421331+00:00,GDN_01,14.92,64.71,1006.25,6.48,118,0.0,89,61.88333333333332,73.33333333333333,5.803333333333337,0.9800000000000006,1024.74,-18.49000000000001,0.98,0.46,1,61.88333333333332,73.33333333333333,18.49000000000001,53.48568122649674,100,42.542571931884936,66.85,high,1
2026-06-26 15:36:02.421331+00:00,GDN_01,16.7,58.43,995.63,10.23,133,0.46,78,65.08999999999999,70.0,7.3366666666666704,1.4400000000000006,1006.25,-10.620000000000005,0.0,1.5,1,65.08999999999999,70.0,10.620000000000005,30.72027769742538,0,56.04815032295951,48.78,medium,0
2026-06-26 15:46:02.421331+00:00,GDN_01,18.95,53.26,1020.77,4.03,333,1.5,86,58.79999999999998,84.33333333333333,6.913333333333337,1.9600000000000006,995.63,25.139999999999986,0.46,1.26,1,58.79999999999998,84.33333333333333,0.0,0.0,100,52.319436288901954,58.96,medium,0
2026-06-26 15:56:02.421331+00:00,GDN_01,20.37,72.82,1007.98,6.88,80,1.26,33,61.50333333333331,65.66666666666667,7.0466666666666695,3.2200000000000006,1020.77,-12.789999999999964,1.5,1.47,1,61.50333333333331,65.66666666666667,12.789999999999964,36.99739658663553,100,53.49383440986496,62.62,medium,1
2026-06-26 16:06:02.421331+00:00,GDN_01,19.29,46.19,996.49,3.97,96,1.47,82,57.42333333333331,67.0,4.9600000000000035,4.23,1007.98,-11.490000000000009,1.26,2.55,1,57.42333333333331,67.0,11.490000000000009,33.23691061614103,100,35.11450381679391,59.14,medium,0
2026-06-26 16:16:02.421331+00:00,GDN_01,14.9,86.46,1007.09,5.34,294,2.55,89,68.48999999999998,68.0,5.396666666666669,5.28,996.49,10.600000000000023,1.47,0.0,0,68.48999999999998,68.0,0.0,0.0,100,38.96065766294775,56.44,medium,0
2026-06-26 16:26:02.421331+00:00,GDN_01,16.9,62.61,995.04,13.75,330,0.0,97,65.08666666666664,89.33333333333333,7.68666666666667,4.0200000000000005,1007.09,-12.050000000000068,2.55,1.09,1,65.08666666666664,89.33333333333333,12.050000000000068,34.85681226496966,100,59.1309453904874,69.74,high,1
2026-06-26 16:36:02.421331+00:00,GDN_01,14.41,55.7,1008.96,8.33,242,1.09,94,68.25666666666665,93.33333333333333,9.140000000000002,3.6400000000000006,995.04,13.920000000000073,0.0,1.11,1,68.25666666666665,93.33333333333333,0.0,0.0,0,71.93188490898414,51.0,medium,0
2026-06-26 16:46:02.421331+00:00,GDN_01,13.8,71.59,1027.18,13.67,242,1.11,99,63.29999999999999,96.66666666666667,11.91666666666667,2.2000000000000006,1008.96,18.220000000000027,1.09,0.28,1,63.29999999999999,96.66666666666667,0.0,0.0,100,96.38872577803876,67.8,high,1
2026-06-26 16:56:02.421331+00:00,GDN_01,13.06,76.77,996.4,2.98,60,0.28,71,68.01999999999998,88.0,8.32666666666667,2.4800000000000004,1027.18,-30.780000000000086,1.11,1.09,1,68.01999999999998,88.0,30.780000000000086,89.03673705525004,100,64.76805637110982,81.69,high,1
2026-06-26 17:06:02.421331+00:00,GDN_01,15.75,76.9,1018.87,1.99,350,1.09,64,75.08666666666666,78.0,6.213333333333336,2.4800000000000004,996.4,22.470000000000027,0.28,0.32,1,75.08666666666666,78.0,0.0,0.0,100,46.15384615384616,61.64,medium,1
2026-06-26 17:16:02.421331+00:00,GDN_01,15.98,92.27,1026.87,1.53,249,0.32,80,81.97999999999998,71.66666666666667,2.1666666666666696,1.6900000000000006,1018.87,7.999999999999886,1.09,0.72,1,81.97999999999998,71.66666666666667,0.0,0.0,100,10.510863182618923,58.56,medium,0
2026-06-26 17:26:02.421331+00:00,GDN_01,13.27,91.43,1024.87,3.41,191,0.72,5,86.86666666666666,49.666666666666664,2.3100000000000027,2.130000000000001,1026.87,-2.0,0.32,1.5,1,86.86666666666666,49.666666666666664,2.0,5.785363031530201,100,11.773341162654154,55.81,medium,0
